user_id,age,salary,department,years_at_company
793.0,34.0,115280.0,Marketing,17.0
,40.0,114925.0,Sales,
795.0,43.0,66320.0,Marketing,17.0
796.0,46.0,79170.0,Finance,1.0
797.0,50.0,110201.0,Marketing,9.0
,,38640.0,Sales,22.0
,,60049.0,Engineering,
800.0,27.0,35618.0,,17.0
801.0,64.0,86053.0,Marketing,14.0
802.0,40.0,31920.0,Sales,11.0
803.0,38.0,73937.0,HR,14.0
804.0,,,HR,12.0
805.0,60.0,,,17.0
806.0,30.0,95774.0,HR,14.0
807.0,54.0,62972.0,Sales,24.0
,,40799.0,Sales,22.0
,41.0,101088.0,Marketing,10.0
810.0,61.0,,,18.0
811.0,,100463.0,Marketing,2.0
812.0,,106700.0,HR,6.0
813.0,,67158.0,,20.0
814.0,,114607.0,Finance,
815.0,42.0,101696.0,Marketing,13.0
816.0,,,,13.0
817.0,,,,21.0
818.0,,91744.0,Engineering,12.0
819.0,37.0,45810.0,,11.0
820.0,36.0,35126.0,Finance,
,36.0,60009.0,Finance,8.0
,,30192.0,Sales,0.0
823.0,54.0,66413.0,HR,18.0
824.0,59.0,42816.0,,10.0
,,69082.0,Finance,22.0
826.0,54.0,95048.0,,21.0
827.0,65.0,80940.0,,22.0
828.0,56.0,,Sales,23.0
829.0,,70142.0,Finance,21.0
830.0,58.0,66468.0,HR,18.0
,52.0,60698.0,HR,17.0
832.0,64.0,,Finance,11.0
833.0,65.0,77897.0,Finance,22.0
834.0,35.0,60075.0,Finance,27.0
835.0,,39359.0,Marketing,27.0
,,72056.0,HR,27.0
837.0,,81831.0,,26.0
,58.0,89191.0,Marketing,0.0
839.0,24.0,63272.0,,18.0
840.0,58.0,44671.0,Sales,
,30.0,57048.0,Finance,26.0
,,106274.0,Finance,19.0
843.0,,,Marketing,28.0
844.0,30.0,73954.0,HR,29.0
,53.0,102309.0,Finance,
,48.0,30717.0,HR,4.0
847.0,,41676.0,Engineering,25.0
848.0,33.0,34434.0,,2.0
849.0,26.0,79810.0,Sales,
850.0,26.0,34994.0,Sales,2.0
